,gap_length,Linear Interpolation (MAPE),Linear Interpolation (RMSE),Polynomial (MAPE),Polynomial (RMSE),Cubic (MAPE),Cubic (RMSE),Mean Imputation (MAPE),Mean Imputation (RMSE),Spatial Linear Interpolation (MAPE),Spatial Linear Interpolation (RMSE),3 Point Prediction (MAPE),3 Point Prediction (RMSE),9 Point Prediction (MAPE),9 Point Prediction (RMSE)
2018-04-22,12,0.0679706939925289,0.0082323737780774,0.8397118347301773,0.0961206085782302,0.9800722295044768,0.1121900395120774,1.4166319161707164,0.1535997219109092,0.0747865701301519,0.0094652705272404,0.0702278097072629,0.0082814336834548,0.0525899057275699,0.0070424049526633
2020-04-18,14,0.109299353217703,0.0397274044793599,0.1251667958998221,0.0513670472199728,0.1474673986401793,0.0602432699933249,0.2639720517885954,0.0649281654112112,0.129107905528669,0.0344707303374906,0.1440123566738802,0.0442850691069242,0.1585247697339707,0.0569042100950365
2019-10-30,13,0.3594202577799088,0.2954148244731778,0.2271630092191402,0.2152197596147092,0.2083430532332826,0.192452735446811,0.6086527672971855,0.446671425086614,0.1069689758821258,0.0857839663858514,0.2722490580195497,0.2366290499710897,0.1550066111936962,0.1331854553124906
2017-12-11,22,0.3562696011867673,0.42641582618809,0.7216418235281314,0.6956852188102521,0.7307612939981482,0.6977226032830945,0.7092854996339281,0.7919361590943783,0.1838424393701872,0.2867915864448744,0.1216945052816793,0.2339178119201962,0.085590687938592,0.1394441926126338
2014-01-31,19,0.3460323783873698,0.5028096692507648,0.5769622062487599,0.6450305505565144,0.7326648197445789,0.7445779387855976,0.5068860326674556,0.6271344180803442,0.3997601564988035,0.49812225140396,0.3091520441309909,0.5636260287074729,0.247902529942614,0.4460973850537637
2015-06-07,9,0.0118475234777461,0.0024383302781728,0.09665255211879,0.0181728805746449,0.1034968034392187,0.0187698192536273,0.5625731016831597,0.0945058644218799,0.1806447906986508,0.0304839865749216,0.0712405092710724,0.013037451451742,0.1392717337612087,0.0265209062857273
2017-03-28,19,0.1745600692015038,0.033062482934253,0.1883828314262398,0.0353926592095619,0.1850680475871063,0.0350716976010054,0.6229100801915749,0.1003481786434382,0.1151740118255754,0.0233989182442265,0.1096017952951966,0.0238347777943948,0.0831720682110818,0.0188492118376694
2015-03-02,20,0.1335180140647234,0.0194982794223721,0.3540114548819768,0.0485200387344577,0.2888044740811962,0.039856347813632,1.065882077737539,0.1352356347951514,0.1530971247394446,0.0214721407265543,0.1246464758264602,0.0203108060574531,0.2544345975727614,0.0358963416078552
2016-06-23,11,0.3973798386298386,0.0486441927388763,0.1800135529654483,0.0194732321802631,0.2021975485693244,0.0215949759878041,1.5144058558301463,0.1579230270867899,0.0403659188034188,0.0065060522218918,0.0627997412362637,0.007333765586238,0.0795580324945055,0.0105406580386798
2018-10-30,18,0.0499274966449508,0.0103795725497628,0.192269545418004,0.0408116344144798,0.2097094635071157,0.0437396728035037,0.5654708341588534,0.0947726953108545,0.0408743809035655,0.009042889399092,0.0472522919039781,0.0100303781141259,0.0438969214263279,0.0094216124092579
2019-02-20,13,0.335489336628252,0.2239915991905422,0.640322229739973,0.241071384472971,0.7246340535206821,0.270521180837317,0.4212251107911057,0.2703970220657737,0.7255681037129431,0.2762303547540945,0.5122320710207777,0.2581271483948128,0.2873190358628769,0.2070936322665719
2016-11-13,13,0.0828352802278175,0.0177849142422215,0.1498311472041375,0.0289858798036504,0.1926454520857305,0.036048330102654,0.5403757851878407,0.0922502560396834,0.0823246900650884,0.0189306771065983,0.1088234553020733,0.0242165285660206,0.0923460113394797,0.0259173871139053
2016-12-23,19,0.2188253777396328,0.2315163969646471,1.0193333880351902,0.380004891160928,0.9804869439607818,0.366049899743613,0.3905421117801751,0.3115897153140297,0.3367504718231491,0.1989147469709071,0.2608378529215935,0.2155188260486291,0.2199489619614131,0.175517170433224
2015-02-03,19,0.3247624290346802,0.0943798766216141,0.625439309924256,0.1492708504359416,0.6361816929640451,0.1483006489861162,0.3609899370448893,0.0993875340704739,0.2857317339012122,0.0769721997298375,0.3942454682951672,0.1203532719508746,0.1796087331075448,0.0611489620101352
2017-10-07,21,0.1233373788734227,0.0197545211716044,0.3260822104444347,0.051086898124132,0.3350795944538755,0.0515840410397339,0.8202171213344012,0.117883605366688,0.0356514993402104,0.0058500437061304,0.0381393858848464,0.0074143387145271,0.0571161535178058,0.010131788856294
2019-11-30,10,0.1675333330316528,0.0621499083757257,0.4188912474512536,0.1621267544969695,0.44628159263813,0.1740072055032053,0.259616910478702,0.1060228546164304,0.0635864777220109,0.0301215577060078,0.1086813104367206,0.0506532850014518,0.0824649915807626,0.0340749561648667
2018-01-21,9,0.2864362220476789,0.1406254212114903,0.4456873736323219,0.2250480519076671,0.4299532500851809,0.2160541287885158,0.4068057022068947,0.2204179888070332,0.2093806380491177,0.1097065688552877,0.1350567558546545,0.0735692991414941,0.2489697253229234,0.1191755657607354
2014-07-27,13,0.4337401265064951,0.1400401616501495,0.3899038998997208,0.1280093746448691,0.3692410046701596,0.1218633331772434,0.1488918434327675,0.0550120786606927,0.0332603738142933,0.0157218001513821,,,,
2018-06-09,20,0.738885660731492,0.1029322563829014,0.3401621265467214,0.0562668888400628,0.4029499221808191,0.0648939776468644,1.1935485298293291,0.1424752256813969,0.0240014597032308,0.0042787592374711,0.0571887788642479,0.0086740654214932,0.0476864471671075,0.0069357814412869
2019-07-18,21,0.4543465523101329,0.1643124016649658,0.4300507529545987,0.1444504703948669,0.4438972311411318,0.148453530933653,0.4244741409755768,0.2714666373562495,0.1944490148119078,0.1144364651038057,,,,
2013-06-01,11,0.0354760335293122,0.0023885410201895,0.2869750382877752,0.0191413143827102,0.3176990316172018,0.0203593773080029,3.612659215258154,0.2059572012350618,0.1311527526435313,0.007733854149129,0.0946791377124583,0.0064718858806402,0.0941697938950393,0.0058448763343939
2017-09-03,13,0.1397459621814323,0.0210896800159367,0.1365100322169402,0.0208878006135241,0.1182731582927644,0.0180454873117316,0.8191410973729496,0.1180754312357955,0.0606590772510598,0.0103712880623107,0.0429937077972516,0.0075364614124236,0.0487881684818725,0.0094489826797631
2019-12-27,16,0.1404252376828541,0.0908137503624972,0.134243686733726,0.0941178053501609,0.1438476330798213,0.0920972580799696,0.4897532697114002,0.2890905823169491,0.1229371468330953,0.0751534948895768,0.1623715378791282,0.105537368142641,0.1234055060882307,0.0748532289669088
2018-07-25,11,0.1008218038260832,0.0695903694962687,0.8883654609737527,0.5859737799052591,0.8694504061749468,0.5684106620658791,0.5711815542777158,0.348745264346851,0.0402240349782418,0.0282444684849972,,,,
2019-07-25,17,0.4543465523101329,0.1643124016649658,0.4300507529545987,0.1444504703948669,0.4438972311411318,0.148453530933653,0.4244741409755768,0.2714666373562495,0.1944490148119078,0.1144364651038057,,,,
2015-12-14,19,0.2098331181405538,0.1171055147604142,0.2406574103392185,0.0930524353976627,0.2540148621309954,0.0965386674448352,0.280781349280045,0.1684741405229002,0.1372837846518617,0.0582898803931694,0.1270121233897294,0.0483067559319949,0.148054206916658,0.0640352685746422
2017-10-19,18,0.0676635171835588,0.0133036896346365,0.0998804942641817,0.0195679574717177,0.1505580875117601,0.0269752627110963,0.7126093825672176,0.109221235094209,0.0460836343319839,0.0089285817669113,0.0564045151207295,0.0106082330177295,0.0521605789787574,0.0096884364220513
2013-04-10,12,0.0632356130974954,0.0105566238775617,0.2719798711817053,0.0481318915913971,0.2928898715482613,0.0498618633056575,0.8075875022618094,0.1172753139864817,0.0500997446434004,0.0084986565680428,0.0503413238190195,0.0096107673567991,0.0475074981750964,0.008478826702888
2017-12-28,10,0.2147731511576427,0.1210065946946527,0.1102464316709864,0.0698162072160899,0.1081819764868457,0.0713291861911819,0.521697728617374,0.3733796219941933,0.1350709766368734,0.0801927454353231,0.1167000434686976,0.0915460434006706,0.0953612632786237,0.0768480034424271
2013-06-03,19,0.5682833114894973,0.0380273397890067,1.4606457582882455,0.1063924031514082,1.570505567009083,0.1100968328515444,3.2571895968870677,0.1982735552593767,0.1053956675091872,0.0066458986412674,0.0619932183072321,0.0052516013959472,0.0754383732864441,0.0055508217619185
2015-07-28,12,0.1688060227098979,0.030439177736597,1.079815025358014,0.1886903810910154,1.2903984389274892,0.2252211770269034,0.5063020810548968,0.0882312857738955,0.0525116778374014,0.0122325943134056,,,,
2014-05-25,9,0.035380643403761,0.0049598387070548,0.0861661758750147,0.0131430483204243,0.089853999605589,0.0131789266186378,1.2873670108582664,0.1477014948167682,0.036711545807395,0.004704386251149,0.0498247917608612,0.006493089535719,0.0421786822844644,0.0053228596807637
2018-09-26,23,0.1614043099761358,0.0572398462611492,0.272796061911688,0.0881554038486097,0.3424079701751565,0.1082347802776717,0.2322262669708811,0.0659370094131714,0.1140267455167847,0.0385841460722535,0.1261938490275103,0.048861128471522,0.0726274935724443,0.0325347232966621
2016-01-19,12,0.3532491580786216,0.0999243670026441,0.2940096753422139,0.0869945272288284,0.2983012148545525,0.0857815921900207,0.3041161828951653,0.1097076632123816,0.2998381597303478,0.0966350999796498,0.3057853089053929,0.0932665692447613,0.2210890076665639,0.0729041663922688
2016-10-01,19,0.1126185422470509,0.0205851888502389,0.1659782328202215,0.0287842597693898,0.1655299534407855,0.0289228248514524,0.6814216611847395,0.1060122706945521,0.0610053154798777,0.0127861314028129,0.0846619334629882,0.0153061265983695,0.1040890826376842,0.0206057663788443
2019-10-31,22,0.3365795510296745,0.1952779027382246,0.3007241330766196,0.1885297303774653,0.2355587964791234,0.1493301466835907,0.5510514795917606,0.4099797186056247,0.1396200268488634,0.1216574803895026,0.2411039098188898,0.1853524191605416,0.2159162645993375,0.1632859369629938
2017-05-04,15,0.0648664963184575,0.009461804019008,0.2693552109807165,0.0371776089130951,0.2827098383462653,0.0379323630065087,1.108757390973457,0.1380297139770785,0.0815216389068786,0.0140099016324169,0.0508496187860457,0.0073593320479279,0.0900707590779104,0.0146332872160504
2016-11-28,9,1.0937986241086706,0.256214540783873,0.8537220004302402,0.2154081996116803,0.8597886456085198,0.2150602684869227,0.3581449124967033,0.1421509632502959,0.5196900343434062,0.1531489981194784,0.1600566794910089,0.1240842646300639,0.256597029097816,0.0798567007565903
2017-02-16,14,0.4644680449901413,0.1721861395893022,0.457189834714901,0.1558112257171524,0.3865988918503667,0.1533120272009284,0.3935354629802032,0.1808225256247957,0.5404668726201206,0.17459134130401,0.3130736269830597,0.160260397395646,0.4686290135023329,0.1740100169455488
2019-02-16,18,0.965577150022936,0.3590885611333813,1.8867926233250616,0.6864823644601625,2.757050043475642,1.0021086466608722,0.411473656507843,0.3065268481711262,0.7783359815436445,0.2944715886086763,0.5121602232490361,0.2733299937720242,0.3835161654354622,0.2177594859472029
2020-05-10,21,0.0838618942154766,0.0131840123565696,0.0826694704554691,0.013465236733101,0.1139729131276581,0.0180949610458419,1.1434968376112555,0.1398944344155024,0.0451508075296144,0.0087290740032689,0.078277932750852,0.0133753524566879,0.0693276560076767,0.0113820158256776
2018-10-07,14,0.185356225018867,0.042687698266987,0.3141695345333087,0.0801407526878001,0.2793849546383097,0.0702656728783183,0.2729270984726597,0.0592011063378511,0.0725844044619833,0.0188054457981369,0.0813698923783685,0.0192292800185536,0.0464964882812901,0.0163962768588536
2013-07-20,13,0.102405167665223,0.0425951784641766,0.1756449051925021,0.0699162590181031,0.2030545588407235,0.0802277454694928,0.2258238225722963,0.0789754328262598,0.0430339588125072,0.0166388100536066,,,,
2012-11-14,22,0.1765920366248194,0.0396645505464049,0.2675452146906195,0.0529514649687925,0.3049470551896262,0.059499510727149,0.443876519269245,0.081546258620665,0.139557370906917,0.0337309024067532,0.1332818539752419,0.0354358831054589,0.1478664780399427,0.0349477171093683
2018-04-25,11,0.1111916988383519,0.0146315868357923,0.2181056083858302,0.025304990009148,0.2406367344004719,0.0277031969780916,1.4237477900774105,0.1536306935830564,0.0950192453724183,0.0127884428619489,0.0777032938377635,0.0094363895046264,0.0793423896798335,0.0125523817281454
2016-06-28,20,0.1534375,0.01534375,0.0213707030502885,0.0021370703050288,0.0234226008327675,0.0023422600832767,1.6218540669856454,0.1621854066985645,0.0166666666666666,0.0016666666666666,,,,
2017-01-10,12,0.2307336654125286,0.288222999173812,0.4919637022018405,0.4815537740955418,0.4199186031576572,0.4227537004362243,0.6084544453788231,0.5551801596300477,0.1972209163772904,0.2540506413402348,0.2915258787078824,0.3064920736140428,0.2211409801205104,0.2550715988384835
2015-11-26,15,0.1074701196826012,0.0279918580599262,0.119264362793662,0.0303414828409613,0.1357042846871239,0.0341177962366106,0.3867108732892289,0.074410898629553,0.0757504296400924,0.0204981897066545,0.0902711903088165,0.0205206426018873,0.0845695081882695,0.0221774514984958
2019-01-03,18,0.2086888569851676,0.1318422652063322,0.3199017071344396,0.2737004303746855,0.4181303092270163,0.3404538883253979,0.55967874443162,0.3783377251476142,0.2423570208857954,0.1635243051518727,0.1784412498969848,0.1274901043483507,0.2401263396973511,0.1841429451554305
2014-10-20,12,0.0873560524288935,0.0160722954589156,0.0750390625034083,0.0154233501855836,0.0939562090190798,0.0185665732373589,0.7231218047983419,0.1090131187970593,0.0847446129750144,0.0150221391107105,0.0216699234880091,0.0050215616352301,0.0273604616119862,0.0052348024642372
2018-11-22,23,0.2568369194314268,0.0587418788713242,3.774209525869752,0.941630145544944,3.9704332194286,0.9312843366638016,0.3513342707312219,0.0726760956561058,0.1151292170114994,0.0452923949650122,0.124495811557608,0.0533752716078312,0.1095348988334104,0.0400303301674258
2012-12-29,11,0.265077014529925,0.0609784009680098,0.5564083607434931,0.1279987877771993,0.68629517022462,0.1496202434499129,0.3850897720353337,0.0753903278433915,0.3095681137039329,0.0698493263061045,0.1382181443777761,0.0346297929664377,0.1385856874482681,0.0358105889891397
2020-02-20,22,0.2447613542130076,0.0645637745044453,0.2143979776324049,0.0636965744199356,0.4211631755053495,0.1116133509852563,0.175653778016073,0.0472503257904587,0.2600446512020105,0.1030153864088104,0.240589206156558,0.0849875106315101,0.2202654257381117,0.1112452761118472
2013-03-07,11,0.0813501105257234,0.0197001561883695,0.1855966631455568,0.0407363063699032,0.1594809707594887,0.033518154615075,0.5287268681521018,0.0907414267497441,0.1179398342476605,0.024625449445983,0.0859402996625136,0.0205535998089101,0.125341724124222,0.0269784074731977
2017-10-18,12,0.0760939413277346,0.0154606910270196,0.0987123136200033,0.0182186529971603,0.1168704498868278,0.0215977399413657,0.6729978470155241,0.1054814276089232,0.0249917561954329,0.0045447825115095,0.0473346943510438,0.0091048519240939,0.0614044244908234,0.0110474120215585
2015-12-23,16,0.2759888782122577,0.1727955568474807,0.6414697108463366,0.3398487848583943,0.6800118533240415,0.3543597536024005,0.3752614928716751,0.2029287248303088,0.1420890456652885,0.068317967395976,0.1505808512380552,0.071809304353385,0.1482410140536011,0.071315353278236
2017-04-12,18,0.1675363164871304,0.037727345938708,0.1407726793629032,0.0292508858943564,0.1266237537382325,0.0266519258355643,0.6275323887520216,0.1004305024524932,0.0992525120493396,0.021917158622989,0.1648283339648415,0.0339896113304746,0.0858365359527929,0.0204231240843131
2019-01-06,14,0.1864775961327393,0.1363372885530587,0.4083744517541032,0.3153796778988115,0.4173320689928119,0.3181132604900934,0.5553953847384597,0.3843523467013452,0.2739502044634532,0.1740014913264927,0.1944573942435641,0.1361109742581869,0.2694873438293292,0.2003151120848252
2018-10-05,20,0.1390699504419234,0.0343984168567549,0.4325860327673017,0.1178512832034283,0.4631979905460035,0.1191489761223854,0.241811960114132,0.0546885813339997,0.0829717172627883,0.0229343167961193,0.0892717922875358,0.0233449597585989,0.069601166911932,0.0234783404126505
2014-05-07,17,0.0981734797548306,0.0131454970833077,0.0577550690025759,0.0076467416646401,0.0666892170486345,0.0094647003972375,1.3610961777223054,0.1510849235226669,0.0332423143775296,0.0048076725426944,0.0385276773068178,0.0058100606493099,0.0425739130788228,0.005797579214506
2014-04-26,18,0.1237389651737745,0.0205360722427122,0.1443664762520994,0.0230962840026089,0.1309582049137523,0.0217337523890099,1.0135992401506202,0.131545718248045,0.033116874446454,0.005299733111453,0.0415630562726062,0.0082683040115054,0.0555081310479011,0.0086669604193053
2017-04-30,12,0.0902594401601487,0.0135184042234005,0.3274989252508686,0.0456404958609897,0.3431178350260688,0.0470388608963857,1.0906331120683268,0.1368296581167234,0.0970287494005273,0.0154990306768867,0.0468939222934487,0.0075319721567776,0.1089944522684441,0.0161612645366693
2014-06-07,21,0.3470894348027861,0.0484057278212578,0.7365663602781978,0.1170763206125197,1.4008357547801595,0.2117886630212405,1.1705092612710015,0.1419604243933529,0.0424122764286786,0.0061311815669767,0.0638731373033218,0.0090669005298895,0.0703777056863974,0.0097862818307495
2013-11-16,9,0.0599878931305584,0.0149790763157388,0.0691303579281006,0.0156872769107425,0.0736804581996776,0.0165531929199583,0.3863480993333425,0.0735021363145861,0.0959786278629968,0.0199164269511376,0.1612299294347498,0.0340871127910063,0.1384489855235369,0.0288517673895397
2018-08-16,20,0.3014832741354216,0.2415477086757447,0.2829213084544951,0.2255859675558372,0.3639335596198301,0.2904455775643312,0.6683110285803571,0.524936836447926,0.3198809295941031,0.2508512961255276,0.0493444659709933,0.0526274817110191,0.1070765191850836,0.0942485426754739
2017-09-26,19,0.0753871217037493,0.0118762133883003,0.0938551131674149,0.0177281920777005,0.1368975213635806,0.023245085179112,0.8610895735131576,0.121236789913759,0.0354150698809416,0.0057533278413453,0.0247810484056463,0.0049341831397942,0.0680692468476042,0.0110319094247607
2017-08-21,12,0.2613316026188703,0.0541983983137331,0.1741153073985535,0.035511288902361,0.1571412922418139,0.0312534377098803,0.5237792046777352,0.0902134917620066,0.095589857757245,0.0174059975295873,0.0392626882500251,0.0097904244540933,0.0902718125875612,0.0186435970409494
2018-02-13,21,0.1225421653175736,0.024639816423011,0.4327743236705352,0.0828482769045733,0.6354158407327097,0.117641388907253,0.5577727346947804,0.0932155731014242,0.2642986828262449,0.058019754423895,0.1633868516011068,0.0405392864284658,0.2907635751858869,0.0551314069042349
2020-05-01,13,0.0647061710632691,0.0124693910952265,0.1895317715797635,0.0319715729965872,0.2007647053872548,0.0342296966283301,0.8768870325678183,0.1221787185219677,0.0769060391351926,0.0140865072853422,0.0854833450245634,0.0152097403430787,0.0727851487580411,0.0127385689571871
2019-12-30,22,0.1769425570048821,0.1073145532787172,0.5477015350128477,0.2974332239349406,0.492588477919929,0.2727035089401894,0.4520056939222439,0.2504820236840789,0.1417565907337865,0.0981280773541262,0.1544951279298707,0.1071690669844861,0.1418090948311457,0.0843006143402439
2015-10-15,15,0.0693252802310143,0.0108862771144117,0.1362144836935301,0.0215778476947866,0.1423637135101262,0.0222731370899554,0.9978611842689864,0.1310974049504129,0.0264190910740623,0.0043674041202984,0.0679763454362072,0.0104196901134797,0.042898301966687,0.0067815140004768
2019-05-23,18,0.0553329814494869,0.006658986804549,0.2843082257801745,0.0333373521399835,0.2462110895531012,0.0290597245020802,1.4741440217027817,0.1567455778977333,0.0396339370799671,0.0051818096564607,0.0620106928506611,0.0080785878935254,0.0314117438377217,0.0041433987941389
2015-03-30,13,0.0526345771529335,0.0073493331951067,0.1063333157018732,0.0151434702738827,0.1421850319139572,0.0187693834636413,1.1799596178955511,0.1420483538959239,0.033477461416375,0.0043612027338469,0.0484348263389621,0.0068012838815131,0.0362378538559052,0.004936391099359
2016-08-01,20,0.0951573511087437,0.0515081412068617,0.635485992831383,0.3266489584235919,0.6156926306176587,0.314901970270054,0.4681200475717447,0.2324244831853356,0.0738775682249705,0.0380472567999323,,,,
2017-10-03,22,0.1157204352596428,0.0189183345367004,0.2138971144686029,0.0351703820959047,0.211003002498221,0.0346534389408373,0.8297277148827844,0.1187216523669023,0.0345633089690357,0.0056730436198784,0.0329723008104387,0.0063672492516241,0.057743399790581,0.0101376705763898
2013-01-19,15,0.1720795213636837,0.275983575278547,0.3929107486934319,0.3703551100270897,0.5018133085395049,0.4123361837438105,0.4344075742113569,0.3985110607757903,0.3733530033503985,0.2432333775300477,0.258797458670803,0.2645000981849204,0.2063259592864433,0.1501833930879357
2019-05-01,12,0.1396662778288917,0.020115668268544,0.136841444278773,0.0199398773766773,0.135899761042483,0.019801745241045,1.0087029230890587,0.1307035696084222,0.0449240696158263,0.0081238164818494,0.0547699283037782,0.0101654712874729,0.0592300400115228,0.0098190265290708
2018-01-03,22,0.2105034573554005,0.1055484640384196,1.0193824252271808,0.5571946995511304,1.2272489651752656,0.6543449402862361,0.4236014720087066,0.2257448484556694,0.1358015132251859,0.073033964143255,0.1619202438252327,0.0930010789592708,0.1744677265596846,0.0940112006548978
2014-08-17,21,0.056834505586212,0.0120133602568894,0.4329253431077351,0.0874872916526864,0.335862834286594,0.0681796681235562,0.4248913680296363,0.0783319556921266,0.0704714432533144,0.0162007667642614,0.0441719454590281,0.0097934975465688,0.0325117489393231,0.0073469366405576
2019-01-25,19,0.2648510608941189,0.3015052238353425,1.1699811715489967,1.0230676507009522,1.1224658355600108,0.971936989645714,0.6262136032909356,0.5984872839246308,0.1831185009998434,0.3131606546159491,0.2503708466430398,0.3638539434266638,0.2646701156818703,0.3944616976335378
2017-04-16,23,0.1388116057680387,0.0349497496414495,1.221808542785746,0.2450900017069174,1.3220767355424567,0.2505465493821029,0.8415509234370718,0.1187816866183961,0.0972503710234926,0.0191418600791998,0.1125452124748438,0.0261262787164878,0.0976880634769852,0.0190929984913664
2018-10-08,12,0.1808291254781523,0.0400871303784396,0.1302547505249313,0.028451321439974,0.1276057765475919,0.0279175637616506,0.2911474635285711,0.0616961662509825,0.0718405027215513,0.0180432839625675,0.0823002146956963,0.0186968393868291,0.0427431641809106,0.0155773825449765
2018-07-18,11,0.0231291118421052,0.0140624999999999,0.0007152770133787,0.0004348884241343,0.0008436146100704,0.0005129176829228,0.5691071466045496,0.3460171451355662,0.0567434210526317,0.0345,,,,
2020-05-08,22,0.0767418730607041,0.0121062750726747,0.2258394240380434,0.034587330041796,0.3077813436007222,0.0442480717143255,1.1261177094587411,0.1388788862640658,0.0421026639080463,0.0084307440746457,0.0755256743641919,0.0130976187189659,0.0626676138759212,0.0107061544173708
2013-12-21,21,0.4750894404686148,0.6596264783262501,2.0955933834583913,1.2739915924177785,2.003460478692944,1.287961611581199,0.4855843698361253,0.6673256847667222,0.4355929295672599,0.4452887876461848,0.2854142478962986,0.4014714339508051,0.1525933078507744,0.1642342677027838
2018-05-24,10,0.1445872614874472,0.0164087621333077,0.1172944830018691,0.0146855756654074,0.1053131616219843,0.0130534382188682,1.5662616380622298,0.1597200977698425,0.0588332818628439,0.0071119297982014,0.0661966432981818,0.0084101348037432,0.0559566141276469,0.0068931183420914
2013-05-09,13,0.10363833257055,0.0140249211298464,0.2716120583958631,0.0366606686858997,0.2679164882196801,0.0357811437612693,1.2729492435710628,0.1463245186000164,0.0226438328482914,0.0033422685302906,0.0398108585766179,0.0050144893621965,0.0295814825725873,0.0051309375034001
2015-03-28,17,0.0519808589317894,0.0069784547293334,0.1361688778697168,0.0213128228215665,0.159463374581427,0.0233762094424008,1.1552430865614134,0.1407803384330567,0.0363413349134876,0.0050582543925745,0.049167547216731,0.0070283424251115,0.048390879768866,0.0078169786884228
2013-01-21,11,0.2432374855493114,0.3209847927542474,0.3087321064216412,0.3438451880387101,0.2820265802761326,0.3398572509931362,0.4290201098150378,0.4368367549375355,0.407337883081389,0.268483012651607,0.2851473287140403,0.2973219325481473,0.2379165850961333,0.1688828110106064
2017-01-30,16,0.5748655626216965,0.2115660560638954,2.7850460336263003,1.1838707663286032,3.0933513072229744,1.2626981091353375,0.2656989659801934,0.1334490529084653,0.1413798477310988,0.074045923002116,0.1263541331490169,0.0568556567577314,0.1155629688859596,0.0479307636360719
2014-06-24,18,0.1105127950554514,0.01554840609512,0.132759165795991,0.0170731528694195,0.0532083219480397,0.0077014247747569,1.1526060452778828,0.1404461355720324,0.0429767651823366,0.0065575989959616,0.0766231713462148,0.0107946882149124,0.1033733677426255,0.0142029604747399
2013-06-23,22,0.2223473650338877,0.0306248159557783,0.7087686220424411,0.0990774970352084,0.7161233805710276,0.0999280397514149,1.0184116546789836,0.1320720018284203,0.0418912788370725,0.0062427059667443,0.0331312895136109,0.0051743765391146,0.0565592068900688,0.0084059265109468
2015-09-14,9,0.0878084979066404,0.0180042924174915,0.0632945756419812,0.0115900025580192,0.0740456911479032,0.0121566943698297,0.7533712922134915,0.1119188402736298,0.0832102220881825,0.0160563947541158,0.1045906835566461,0.0204394067045469,0.1392752060734813,0.0280304665873868
2017-03-13,21,0.1042693767495328,0.0404720173666117,0.2461962784534469,0.0579645850692034,0.20927166269163,0.0502315702069679,0.2953969983467555,0.0642553713233848,0.1313669632517176,0.0361330106720609,0.1363152059927939,0.0424412015994425,0.0991629489872193,0.0285286475067597
2013-08-24,13,0.0336453235530495,0.0076904393335398,0.2733056360483565,0.051942926929381,0.3220770393452916,0.0608824104845287,0.4977763666232707,0.087277823121711,0.0285068097313604,0.0053101360286585,0.0335056863027818,0.0074833221065436,0.0895786201353738,0.0170158263800666
2014-01-23,22,0.4573806647388609,0.6354646717432971,1.054010158511436,1.0731413596447832,1.1659419504087192,1.0912738603151444,0.5783955503949072,0.7129613390612924,0.4083068248739526,0.5133699996261891,0.3224145910195982,0.5571939917355889,0.2735350774064788,0.4449014646237677
2017-07-21,22,0.5776223222299237,0.2197998984571673,0.4676346744088287,0.1816095525730457,0.4661765718755059,0.1810680779995552,0.2778817826894842,0.1163206367711524,0.1533544058774949,0.0678852641661582,,,,
2015-05-08,14,0.0289423469985566,0.0041820549175415,0.5059358337728201,0.0608273465399085,0.5488663801240925,0.0652110236124118,1.3919057110662854,0.1529130661086939,0.0368897019103157,0.0045461751322769,0.0312775041981092,0.004140907581833,0.0421153896878451,0.0052534303847019
2012-10-22,14,0.0456187868586097,0.0084205848965496,0.0820099983138591,0.0154569496267087,0.0643479967599822,0.0116882708262453,0.6123215540056614,0.0997497974329845,0.0262755880383006,0.0054114077034846,0.0719542488873781,0.013520763096438,0.0699059090228399,0.0134091543771129
2018-01-14,13,0.1843755244788955,0.0978789501828094,0.2303636170722476,0.1279260713328703,0.2377980570277937,0.138762741623559,0.4548333413162432,0.2581255911168164,0.1656575423101354,0.0955009524541135,0.1719440410377339,0.0986414222965523,0.2551905347518925,0.1246909274642635
2015-01-05,22,0.3360721982253158,0.1167800070573263,1.241295034765452,0.4261160916948569,1.463959683704014,0.4880032805746446,0.3367890436290071,0.1165199785637278,0.3835988806439551,0.1019833679427999,0.3439956844554889,0.1087408159659891,0.3949254900305487,0.1144413657324006
2013-02-08,21,1.6300585574988822,0.5021385963660574,7.328112696490459,2.227512915243941,7.836506314387098,2.3830571389454485,0.2967027714968162,0.1814180359045351,0.2340835271148113,0.1317488841163715,0.2030019360456224,0.125103267244848,0.1775677161561757,0.112354569650922
2014-12-11,14,0.1259319366196357,0.0411372448842489,0.220031027451949,0.0662251937862081,0.1907049917471689,0.0574807994598558,0.2365417446913388,0.0591961693648653,0.0518624773187878,0.0166351159699394,0.0706539471932564,0.0237255985383051,0.0600942019688849,0.0179737511842605
2018-07-20,12,0.0557663786930379,0.0371695783002767,0.2308435631821026,0.1525222847342809,0.2830658405321916,0.1866195596717946,0.5701432353726563,0.3469326956299601,0.0279483730878921,0.0202638841291594,,,,
2014-03-29,22,0.0658183539221844,0.0122487922109904,0.1995206220778062,0.0342841065550206,0.1708843328594479,0.0295008849553251,0.7503303054144758,0.1124222730650137,0.0599469050234519,0.0116862284242012,0.0636025943275277,0.0124711645832475,0.0529105152956016,0.0108846001238546
2016-11-07,21,0.0869062774719595,0.0170974884316947,0.2435685913734264,0.0434743113792512,0.1798363438397933,0.0342181857267354,0.5738676483879688,0.096096269496371,0.0966058353035076,0.0216538496472441,0.1120801713753943,0.025723713941595,0.0926557829801554,0.0266269510727109
